,Datetime,Weekday,Part of the day,counts,Temperature,Dew Point,Humidity,Wind,Wind Speed,Wind Gust,Pressure,State Holiday
3023,2017-07-30 12:00:00,Sunday,Morning,1,84 F,70 F,62 %,ESE,7 mph,0 mph,29.9 in,0.0
3024,2017-07-30 13:00:00,Sunday,Morning,3,84 F,72 F,66 %,ESE,9 mph,0 mph,29.9 in,0.0
3025,2017-07-30 14:00:00,Sunday,Afternoon,1,84 F,72 F,66 %,ESE,9 mph,0 mph,29.9 in,0.0
3026,2017-07-30 15:00:00,Sunday,Afternoon,2,84 F,70 F,62 %,ESE,9 mph,0 mph,29.9 in,0.0
3027,2017-07-30 16:00:00,Sunday,Afternoon,4,84 F,70 F,62 %,ESE,9 mph,0 mph,29.9 in,0.0
3028,2017-07-30 17:00:00,Sunday,Afternoon,1,84 F,70 F,62 %,E,12 mph,0 mph,29.9 in,0.0
3029,2017-07-30 18:00:00,Sunday,Afternoon,1,84 F,73 F,70 %,E,14 mph,0 mph,29.9 in,0.0
3030,2017-07-30 19:00:00,Sunday,Afternoon,1,82 F,73 F,74 %,E,12 mph,0 mph,29.9 in,0.0
3031,2017-07-30 20:00:00,Sunday,Afternoon,1,81 F,75 F,84 %,ENE,10 mph,0 mph,29.9 in,0.0
3032,2017-07-30 21:00:00,Sunday,Afternoon,1,81 F,73 F,79 %,ENE,9 mph,0 mph,29.9 in,0.0
3033,2017-07-31 00:00:00,Monday,Night,1,79 F,73 F,83 %,NE,6 mph,0 mph,29.9 in,0.0
3034,2017-07-31 07:00:00,Monday,Morning,1,77 F,70 F,78 %,ENE,12 mph,0 mph,29.9 in,0.0
3035,2017-07-31 08:00:00,Monday,Morning,2,77 F,70 F,78 %,ENE,13 mph,0 mph,29.9 in,0.0
3036,2017-07-31 09:00:00,Monday,Morning,2,79 F,70 F,74 %,ENE,15 mph,0 mph,29.9 in,0.0
3037,2017-07-31 10:00:00,Monday,Morning,2,79 F,70 F,74 %,E,17 mph,0 mph,29.9 in,0.0
3038,2017-07-31 15:00:00,Monday,Afternoon,2,82 F,73 F,74 %,E,15 mph,0 mph,29.8 in,0.0
3039,2017-07-31 16:00:00,Monday,Afternoon,1,84 F,72 F,66 %,E,17 mph,0 mph,29.8 in,0.0
3040,2017-07-31 17:00:00,Monday,Afternoon,3,84 F,73 F,70 %,E,15 mph,0 mph,29.8 in,0.0
3041,2017-07-31 18:00:00,Monday,Afternoon,1,82 F,73 F,74 %,E,16 mph,0 mph,29.8 in,0.0
3042,2017-07-31 19:00:00,Monday,Afternoon,1,82 F,73 F,74 %,ENE,17 mph,0 mph,29.8 in,0.0
3043,2017-07-31 20:00:00,Monday,Afternoon,2,81 F,75 F,84 %,ENE,15 mph,0 mph,29.8 in,0.0
3044,2017-07-31 22:00:00,Monday,Night,1,79 F,75 F,89 %,ENE,13 mph,0 mph,29.8 in,0.0
3045,2017-07-31 23:00:00,Monday,Night,1,79 F,75 F,89 %,ENE,14 mph,0 mph,29.8 in,0.0
3046,2017-08-01 00:00:00,Tuesday,Night,2,81 F,73 F,79 %,ENE,10 mph,0 mph,29.8 in,0.0
3047,2017-08-01 04:00:00,Tuesday,Night,1,79 F,75 F,89 %,ENE,9 mph,0 mph,29.8 in,0.0
3048,2017-08-01 07:00:00,Tuesday,Morning,1,77 F,73 F,89 %,NE,8 mph,0 mph,29.8 in,0.0
3049,2017-08-01 10:00:00,Tuesday,Morning,1,81 F,73 F,79 %,ENE,9 mph,0 mph,29.9 in,0.0
3050,2017-08-01 14:00:00,Tuesday,Afternoon,4,84 F,75 F,74 %,E,9 mph,0 mph,29.9 in,0.0
3051,2017-08-01 15:00:00,Tuesday,Afternoon,1,82 F,75 F,79 %,ESE,17 mph,0 mph,29.9 in,0.0
3052,2017-08-01 16:00:00,Tuesday,Afternoon,1,81 F,77 F,89 %,ESE,8 mph,0 mph,30.0 in,0.0
3053,2017-08-01 17:00:00,Tuesday,Afternoon,1,81 F,77 F,89 %,ENE,5 mph,0 mph,30.0 in,0.0
3054,2017-08-01 18:00:00,Tuesday,Afternoon,2,81 F,75 F,84 %,NNE,6 mph,0 mph,29.9 in,0.0
3055,2017-08-01 19:00:00,Tuesday,Afternoon,2,79 F,75 F,89 %,ENE,12 mph,23 mph,29.9 in,0.0
3056,2017-08-01 20:00:00,Tuesday,Afternoon,2,79 F,75 F,89 %,E,15 mph,0 mph,29.9 in,0.0
3057,2017-08-01 21:00:00,Tuesday,Afternoon,1,79 F,75 F,89 %,ENE,7 mph,0 mph,29.9 in,0.0
3058,2017-08-01 22:00:00,Tuesday,Night,1,79 F,75 F,89 %,VAR,2 mph,0 mph,30.0 in,0.0
3059,2017-08-01 23:00:00,Tuesday,Night,1,79 F,75 F,89 %,N,7 mph,0 mph,30.0 in,0.0
3060,2017-08-02 00:00:00,Wednesday,Night,2,79 F,73 F,83 %,N,6 mph,0 mph,30.0 in,0.0
3061,2017-08-02 05:00:00,Wednesday,Night,1,77 F,68 F,74 %,NNW,6 mph,0 mph,30.0 in,0.0
3062,2017-08-02 08:00:00,Wednesday,Morning,1,77 F,66 F,69 %,NNW,8 mph,0 mph,30.0 in,0.0
3063,2017-08-02 09:00:00,Wednesday,Morning,2,81 F,66 F,61 %,NNW,6 mph,0 mph,30.0 in,0.0
3064,2017-08-02 10:00:00,Wednesday,Morning,2,84 F,70 F,62 %,E,7 mph,0 mph,30.1 in,0.0
3065,2017-08-02 11:00:00,Wednesday,Morning,2,84 F,70 F,62 %,E,10 mph,0 mph,30.0 in,0.0
3066,2017-08-02 12:00:00,Wednesday,Morning,2,84 F,70 F,62 %,E,15 mph,0 mph,30.0 in,0.0
3067,2017-08-02 13:00:00,Wednesday,Morning,1,84 F,70 F,62 %,E,12 mph,0 mph,30.0 in,0.0
3068,2017-08-02 14:00:00,Wednesday,Afternoon,5,86 F,70 F,58 %,ENE,12 mph,0 mph,30.0 in,0.0
3069,2017-08-02 15:00:00,Wednesday,Afternoon,2,84 F,75 F,74 %,E,9 mph,0 mph,30.0 in,0.0
3070,2017-08-02 16:00:00,Wednesday,Afternoon,4,84 F,75 F,74 %,E,8 mph,0 mph,30.0 in,0.0
3071,2017-08-02 17:00:00,Wednesday,Afternoon,2,86 F,75 F,70 %,ENE,7 mph,0 mph,30.0 in,0.0
3072,2017-08-02 18:00:00,Wednesday,Afternoon,2,84 F,75 F,74 %,S,7 mph,0 mph,30.0 in,0.0
3073,2017-08-02 19:00:00,Wednesday,Afternoon,3,86 F,75 F,70 %,SW,9 mph,0 mph,30.0 in,0.0
3074,2017-08-02 20:00:00,Wednesday,Afternoon,1,84 F,77 F,79 %,ESE,7 mph,0 mph,29.9 in,0.0
3075,2017-08-02 21:00:00,Wednesday,Afternoon,3,84 F,75 F,74 %,VAR,2 mph,0 mph,29.9 in,0.0
3076,2017-08-02 23:00:00,Wednesday,Night,1,84 F,73 F,70 %,N,2 mph,0 mph,30.0 in,0.0
3077,2017-08-03 00:00:00,Thursday,Night,1,86 F,68 F,55 %,ESE,2 mph,0 mph,30.0 in,0.0
3078,2017-08-03 02:00:00,Thursday,Night,1,81 F,70 F,70 %,NNW,2 mph,0 mph,30.0 in,0.0
3079,2017-08-03 03:00:00,Thursday,Night,1,81 F,77 F,89 %,ESE,3 mph,0 mph,30.0 in,0.0
3080,2017-08-03 07:00:00,Thursday,Morning,2,79 F,66 F,65 %,NNW,9 mph,0 mph,29.9 in,0.0
3081,2017-08-03 08:00:00,Thursday,Morning,3,81 F,64 F,58 %,NNW,13 mph,0 mph,29.9 in,0.0
3082,2017-08-03 09:00:00,Thursday,Morning,4,84 F,66 F,55 %,NNW,13 mph,0 mph,29.9 in,0.0
3083,2017-08-03 10:00:00,Thursday,Morning,1,88 F,66 F,49 %,NNW,13 mph,25 mph,29.9 in,0.0
3084,2017-08-03 11:00:00,Thursday,Morning,1,86 F,75 F,70 %,ESE,10 mph,22 mph,29.9 in,0.0
3085,2017-08-03 12:00:00,Thursday,Morning,2,82 F,75 F,79 %,ESE,14 mph,0 mph,30.0 in,0.0
3086,2017-08-03 13:00:00,Thursday,Morning,2,81 F,75 F,84 %,E,10 mph,0 mph,30.0 in,0.0
3087,2017-08-03 14:00:00,Thursday,Afternoon,2,82 F,75 F,79 %,E,10 mph,0 mph,30.0 in,0.0
3088,2017-08-03 16:00:00,Thursday,Afternoon,2,82 F,73 F,74 %,E,12 mph,0 mph,30.0 in,0.0
3089,2017-08-03 17:00:00,Thursday,Afternoon,3,84 F,75 F,74 %,E,13 mph,0 mph,29.9 in,0.0
3090,2017-08-03 18:00:00,Thursday,Afternoon,1,86 F,73 F,66 %,E,10 mph,0 mph,29.9 in,0.0
3091,2017-08-03 19:00:00,Thursday,Afternoon,1,86 F,73 F,66 %,E,9 mph,0 mph,29.9 in,0.0
3092,2017-08-03 20:00:00,Thursday,Afternoon,1,84 F,73 F,70 %,E,8 mph,0 mph,29.9 in,0.0
3093,2017-08-03 21:00:00,Thursday,Afternoon,3,82 F,75 F,79 %,E,8 mph,0 mph,29.9 in,0.0
3094,2017-08-03 22:00:00,Thursday,Night,3,81 F,75 F,84 %,ENE,6 mph,0 mph,29.9 in,0.0
3095,2017-08-04 00:00:00,Friday,Night,1,81 F,77 F,89 %,ESE,8 mph,0 mph,29.9 in,0.0
3096,2017-08-04 01:00:00,Friday,Night,1,79 F,75 F,89 %,NNE,1 mph,0 mph,29.9 in,0.0
3097,2017-08-04 05:00:00,Friday,Night,1,77 F,72 F,83 %,NNW,3 mph,0 mph,29.9 in,0.0
3098,2017-08-04 10:00:00,Friday,Morning,3,84 F,68 F,58 %,NW,2 mph,0 mph,29.9 in,0.0
3099,2017-08-04 11:00:00,Friday,Morning,2,88 F,68 F,52 %,SW,3 mph,0 mph,29.9 in,0.0
3100,2017-08-04 12:00:00,Friday,Morning,4,88 F,70 F,55 %,SW,9 mph,0 mph,29.9 in,0.0
3101,2017-08-04 13:00:00,Friday,Morning,2,90 F,72 F,55 %,SSW,12 mph,0 mph,29.9 in,0.0
3102,2017-08-04 14:00:00,Friday,Afternoon,2,88 F,72 F,58 %,SW,13 mph,0 mph,29.9 in,0.0
3103,2017-08-04 15:00:00,Friday,Afternoon,1,88 F,72 F,58 %,SW,13 mph,0 mph,29.9 in,0.0
3104,2017-08-04 16:00:00,Friday,Afternoon,1,88 F,73 F,62 %,SSW,13 mph,0 mph,29.9 in,0.0
3105,2017-08-04 17:00:00,Friday,Afternoon,1,86 F,75 F,70 %,SSW,13 mph,0 mph,29.9 in,0.0
3106,2017-08-04 18:00:00,Friday,Afternoon,2,86 F,75 F,70 %,SSW,9 mph,0 mph,29.9 in,0.0
3107,2017-08-04 19:00:00,Friday,Afternoon,2,86 F,75 F,70 %,S,6 mph,0 mph,29.9 in,0.0
3108,2017-08-04 21:00:00,Friday,Afternoon,1,84 F,73 F,70 %,SE,3 mph,0 mph,29.9 in,0.0
3109,2017-08-04 23:00:00,Friday,Night,1,82 F,73 F,74 %,W,5 mph,0 mph,29.9 in,0.0
3110,2017-08-05 00:00:00,Saturday,Night,1,81 F,73 F,79 %,VAR,2 mph,0 mph,29.9 in,0.0
3111,2017-08-05 02:00:00,Saturday,Night,1,81 F,70 F,70 %,WNW,5 mph,0 mph,29.9 in,0.0
3112,2017-08-05 04:00:00,Saturday,Night,1,79 F,68 F,69 %,NW,7 mph,0 mph,29.9 in,0.0
3113,2017-08-05 05:00:00,Saturday,Night,1,79 F,70 F,74 %,NW,7 mph,0 mph,29.9 in,0.0
3114,2017-08-05 08:00:00,Saturday,Morning,1,79 F,68 F,69 %,NNW,6 mph,0 mph,29.9 in,0.0
3115,2017-08-05 11:00:00,Saturday,Morning,4,88 F,68 F,52 %,S,5 mph,0 mph,29.9 in,0.0
3116,2017-08-05 13:00:00,Saturday,Morning,2,90 F,68 F,49 %,SSW,14 mph,0 mph,29.9 in,0.0
3117,2017-08-05 14:00:00,Saturday,Afternoon,1,90 F,68 F,49 %,SW,17 mph,0 mph,29.9 in,0.0
3118,2017-08-05 15:00:00,Saturday,Afternoon,1,88 F,72 F,58 %,SW,17 mph,0 mph,29.9 in,0.0
3119,2017-08-05 17:00:00,Saturday,Afternoon,1,88 F,73 F,62 %,SW,16 mph,0 mph,29.9 in,0.0
3120,2017-08-05 20:00:00,Saturday,Afternoon,1,84 F,75 F,74 %,SW,13 mph,0 mph,29.9 in,0.0
3121,2017-08-05 21:00:00,Saturday,Afternoon,2,82 F,75 F,79 %,SSW,7 mph,0 mph,29.9 in,0.0
3122,2017-08-05 22:00:00,Saturday,Night,2,82 F,75 F,79 %,SW,5 mph,0 mph,29.9 in,0.0
3123,2017-08-06 00:00:00,Sunday,Night,2,82 F,75 F,79 %,SE,1 mph,0 mph,29.9 in,0.0
3124,2017-08-06 04:00:00,Sunday,Night,2,79 F,72 F,78 %,NNW,5 mph,0 mph,29.9 in,0.0
3125,2017-08-06 05:00:00,Sunday,Night,1,79 F,70 F,74 %,NNW,6 mph,0 mph,29.9 in,0.0
3126,2017-08-06 06:00:00,Sunday,Morning,1,79 F,70 F,74 %,NNW,5 mph,0 mph,29.9 in,0.0
3127,2017-08-06 07:00:00,Sunday,Morning,1,79 F,70 F,74 %,NNW,8 mph,0 mph,30.0 in,0.0
3128,2017-08-06 12:00:00,Sunday,Morning,3,84 F,75 F,74 %,SSE,8 mph,0 mph,30.0 in,0.0
3129,2017-08-06 15:00:00,Sunday,Afternoon,1,82 F,73 F,74 %,SSE,12 mph,0 mph,30.0 in,0.0
3130,2017-08-06 17:00:00,Sunday,Afternoon,1,82 F,72 F,70 %,S,12 mph,0 mph,30.0 in,0.0
3131,2017-08-06 19:00:00,Sunday,Afternoon,1,82 F,70 F,66 %,S,9 mph,0 mph,30.0 in,0.0
3132,2017-08-06 20:00:00,Sunday,Afternoon,1,81 F,70 F,70 %,S,8 mph,0 mph,30.0 in,0.0
3133,2017-08-06 22:00:00,Sunday,Night,1,79 F,68 F,69 %,S,5 mph,0 mph,30.0 in,0.0
3134,2017-08-06 23:00:00,Sunday,Night,2,79 F,68 F,69 %,VAR,2 mph,0 mph,30.0 in,0.0
3135,2017-08-07 00:00:00,Monday,Night,1,79 F,66 F,65 %,VAR,1 mph,0 mph,30.0 in,0.0
3136,2017-08-07 01:00:00,Monday,Night,2,79 F,68 F,69 %,VAR,1 mph,0 mph,30.0 in,0.0
3137,2017-08-07 06:00:00,Monday,Morning,1,75 F,68 F,78 %,NNW,6 mph,0 mph,30.0 in,0.0
3138,2017-08-07 09:00:00,Monday,Morning,1,79 F,68 F,69 %,NNW,7 mph,0 mph,30.0 in,0.0
3139,2017-08-07 10:00:00,Monday,Morning,4,82 F,70 F,66 %,SW,8 mph,0 mph,30.0 in,0.0
3140,2017-08-07 13:00:00,Monday,Morning,4,84 F,72 F,66 %,S,13 mph,0 mph,29.9 in,0.0
3141,2017-08-07 14:00:00,Monday,Afternoon,3,84 F,70 F,62 %,SSW,13 mph,0 mph,29.9 in,0.0
3142,2017-08-07 15:00:00,Monday,Afternoon,1,86 F,72 F,62 %,S,12 mph,0 mph,29.9 in,0.0
3143,2017-08-07 16:00:00,Monday,Afternoon,1,84 F,68 F,58 %,S,12 mph,0 mph,29.9 in,0.0
3144,2017-08-07 17:00:00,Monday,Afternoon,3,84 F,70 F,62 %,S,12 mph,0 mph,29.9 in,0.0
3145,2017-08-07 18:00:00,Monday,Afternoon,1,84 F,72 F,66 %,S,8 mph,0 mph,29.9 in,0.0
3146,2017-08-07 19:00:00,Monday,Afternoon,1,84 F,72 F,66 %,SSW,8 mph,0 mph,29.9 in,0.0
3147,2017-08-07 20:00:00,Monday,Afternoon,3,82 F,72 F,70 %,SSW,8 mph,0 mph,29.9 in,0.0
3148,2017-08-07 21:00:00,Monday,Afternoon,1,81 F,72 F,74 %,SSW,7 mph,0 mph,29.9 in,0.0
3149,2017-08-08 06:00:00,Tuesday,Morning,1,81 F,77 F,89 %,SSW,10 mph,0 mph,29.8 in,0.0
3150,2017-08-08 09:00:00,Tuesday,Morning,2,82 F,77 F,84 %,S,7 mph,0 mph,29.8 in,0.0
3151,2017-08-08 11:00:00,Tuesday,Morning,1,79 F,72 F,78 %,NE,20 mph,0 mph,29.8 in,0.0
3152,2017-08-08 12:00:00,Tuesday,Morning,1,79 F,68 F,69 %,ENE,20 mph,0 mph,29.8 in,0.0
3153,2017-08-08 13:00:00,Tuesday,Morning,5,75 F,70 F,83 %,NNE,13 mph,0 mph,29.9 in,0.0
3154,2017-08-08 14:00:00,Tuesday,Afternoon,3,79 F,68 F,69 %,ENE,12 mph,0 mph,29.9 in,0.0
3155,2017-08-08 15:00:00,Tuesday,Afternoon,1,79 F,66 F,65 %,E,14 mph,0 mph,29.9 in,0.0
3156,2017-08-08 17:00:00,Tuesday,Afternoon,1,81 F,63 F,54 %,E,14 mph,0 mph,29.9 in,0.0
3157,2017-08-08 19:00:00,Tuesday,Afternoon,1,77 F,64 F,65 %,E,8 mph,0 mph,29.9 in,0.0
3158,2017-08-08 20:00:00,Tuesday,Afternoon,1,77 F,64 F,65 %,ESE,7 mph,0 mph,29.9 in,0.0
3159,2017-08-08 21:00:00,Tuesday,Afternoon,3,77 F,64 F,65 %,ESE,5 mph,0 mph,29.9 in,0.0
3160,2017-08-08 22:00:00,Tuesday,Night,1,77 F,63 F,61 %,ESE,5 mph,0 mph,29.9 in,0.0
3161,2017-08-08 23:00:00,Tuesday,Night,1,77 F,59 F,54 %,ESE,3 mph,0 mph,30.0 in,0.0
3162,2017-08-09 05:00:00,Wednesday,Night,1,70 F,57 F,64 %,NNW,6 mph,0 mph,29.9 in,0.0
3163,2017-08-09 06:00:00,Wednesday,Morning,1,70 F,57 F,64 %,NNW,6 mph,0 mph,29.9 in,0.0
3164,2017-08-09 08:00:00,Wednesday,Morning,1,70 F,57 F,64 %,NNW,9 mph,0 mph,29.9 in,0.0
3165,2017-08-09 09:00:00,Wednesday,Morning,2,72 F,54 F,53 %,NNW,10 mph,22 mph,30.0 in,0.0
3166,2017-08-09 10:00:00,Wednesday,Morning,1,75 F,54 F,47 %,NNW,3 mph,0 mph,30.0 in,0.0
3167,2017-08-09 12:00:00,Wednesday,Morning,1,77 F,61 F,57 %,ESE,9 mph,0 mph,30.0 in,0.0
3168,2017-08-09 13:00:00,Wednesday,Morning,3,79 F,63 F,57 %,ESE,10 mph,0 mph,30.0 in,0.0
3169,2017-08-09 14:00:00,Wednesday,Afternoon,3,79 F,63 F,57 %,SE,10 mph,0 mph,30.0 in,0.0
3170,2017-08-09 16:00:00,Wednesday,Afternoon,1,77 F,61 F,57 %,SE,9 mph,0 mph,30.0 in,0.0
3171,2017-08-09 18:00:00,Wednesday,Afternoon,1,77 F,59 F,54 %,E,12 mph,0 mph,30.0 in,0.0
3172,2017-08-09 19:00:00,Wednesday,Afternoon,1,77 F,59 F,54 %,E,13 mph,0 mph,30.0 in,0.0
3173,2017-08-09 20:00:00,Wednesday,Afternoon,1,77 F,57 F,50 %,E,9 mph,0 mph,30.0 in,0.0
3174,2017-08-09 21:00:00,Wednesday,Afternoon,2,72 F,61 F,69 %,NW,7 mph,0 mph,30.0 in,0.0
3175,2017-08-09 22:00:00,Wednesday,Night,3,68 F,63 F,83 %,NW,15 mph,0 mph,30.0 in,0.0
3176,2017-08-10 07:00:00,Thursday,Morning,1,63 F,54 F,72 %,NNW,9 mph,0 mph,30.1 in,0.0
3177,2017-08-10 08:00:00,Thursday,Morning,3,63 F,54 F,72 %,NW,9 mph,0 mph,30.1 in,0.0
3178,2017-08-10 12:00:00,Thursday,Morning,2,73 F,55 F,53 %,NNW,8 mph,21 mph,30.1 in,0.0
3179,2017-08-10 13:00:00,Thursday,Morning,2,77 F,46 F,34 %,NNW,7 mph,18 mph,30.1 in,0.0
3180,2017-08-10 14:00:00,Thursday,Afternoon,1,75 F,54 F,47 %,SSW,14 mph,0 mph,30.1 in,0.0
3181,2017-08-10 15:00:00,Thursday,Afternoon,3,77 F,55 F,47 %,SSW,17 mph,0 mph,30.1 in,0.0
3182,2017-08-10 16:00:00,Thursday,Afternoon,1,77 F,54 F,44 %,SSW,17 mph,0 mph,30.1 in,0.0
3183,2017-08-10 17:00:00,Thursday,Afternoon,1,79 F,54 F,42 %,SSW,18 mph,0 mph,30.1 in,0.0
3184,2017-08-10 18:00:00,Thursday,Afternoon,5,77 F,55 F,47 %,SSW,20 mph,0 mph,30.0 in,0.0
3185,2017-08-10 19:00:00,Thursday,Afternoon,3,77 F,57 F,50 %,SSW,20 mph,0 mph,30.0 in,0.0
3186,2017-08-10 20:00:00,Thursday,Afternoon,4,77 F,57 F,50 %,SSW,15 mph,0 mph,30.0 in,0.0
3187,2017-08-10 22:00:00,Thursday,Night,2,77 F,64 F,65 %,SSW,20 mph,0 mph,30.0 in,0.0
3188,2017-08-10 23:00:00,Thursday,Night,1,75 F,57 F,53 %,NW,9 mph,0 mph,30.1 in,0.0
3189,2017-08-11 09:00:00,Friday,Morning,3,66 F,48 F,52 %,NW,18 mph,38 mph,30.1 in,0.0
3190,2017-08-11 10:00:00,Friday,Morning,1,68 F,50 F,52 %,NNW,15 mph,31 mph,30.1 in,0.0
3191,2017-08-11 11:00:00,Friday,Morning,1,72 F,52 F,50 %,NW,12 mph,0 mph,30.1 in,0.0
3192,2017-08-11 12:00:00,Friday,Morning,2,75 F,55 F,50 %,E,3 mph,0 mph,30.1 in,0.0
3193,2017-08-11 14:00:00,Friday,Afternoon,3,75 F,59 F,57 %,SE,9 mph,0 mph,30.1 in,0.0
3194,2017-08-11 15:00:00,Friday,Afternoon,2,75 F,61 F,61 %,SE,10 mph,0 mph,30.1 in,0.0
3195,2017-08-11 16:00:00,Friday,Afternoon,1,77 F,61 F,57 %,ESE,12 mph,0 mph,30.1 in,0.0
3196,2017-08-11 17:00:00,Friday,Afternoon,1,77 F,59 F,54 %,SE,13 mph,0 mph,30.1 in,0.0
3197,2017-08-11 18:00:00,Friday,Afternoon,3,75 F,61 F,61 %,SE,12 mph,0 mph,30.1 in,0.0
3198,2017-08-11 19:00:00,Friday,Afternoon,2,75 F,61 F,61 %,SE,9 mph,0 mph,30.1 in,0.0
3199,2017-08-11 20:00:00,Friday,Afternoon,1,75 F,61 F,61 %,ESE,8 mph,0 mph,30.1 in,0.0
3200,2017-08-11 21:00:00,Friday,Afternoon,2,75 F,59 F,57 %,SE,10 mph,0 mph,30.1 in,0.0
3201,2017-08-11 22:00:00,Friday,Night,2,75 F,61 F,61 %,ESE,6 mph,0 mph,30.1 in,0.0
3202,2017-08-12 00:00:00,Saturday,Night,1,73 F,61 F,65 %,SE,8 mph,0 mph,30.1 in,0.0
3203,2017-08-12 02:00:00,Saturday,Night,1,73 F,61 F,65 %,SSE,7 mph,0 mph,30.1 in,0.0
3204,2017-08-12 04:00:00,Saturday,Night,1,73 F,63 F,69 %,SSW,6 mph,0 mph,30.1 in,0.0
3205,2017-08-12 10:00:00,Saturday,Morning,1,73 F,63 F,69 %,NNW,5 mph,0 mph,30.2 in,0.0
3206,2017-08-12 13:00:00,Saturday,Morning,4,79 F,61 F,54 %,SE,10 mph,0 mph,30.1 in,0.0
3207,2017-08-12 14:00:00,Saturday,Afternoon,2,79 F,61 F,54 %,SE,12 mph,0 mph,30.1 in,0.0
3208,2017-08-12 15:00:00,Saturday,Afternoon,1,79 F,64 F,61 %,S,14 mph,0 mph,30.1 in,0.0
3209,2017-08-12 17:00:00,Saturday,Afternoon,1,79 F,59 F,51 %,SSW,10 mph,0 mph,30.1 in,0.0
3210,2017-08-12 19:00:00,Saturday,Afternoon,2,77 F,59 F,54 %,SSW,9 mph,0 mph,30.1 in,0.0
3211,2017-08-12 21:00:00,Saturday,Afternoon,1,75 F,59 F,57 %,SW,7 mph,0 mph,30.1 in,0.0
3212,2017-08-12 23:00:00,Saturday,Night,1,73 F,61 F,65 %,W,7 mph,0 mph,30.1 in,0.0
3213,2017-08-13 00:00:00,Sunday,Night,1,73 F,59 F,61 %,NW,3 mph,0 mph,30.1 in,0.0
3214,2017-08-13 01:00:00,Sunday,Night,1,72 F,59 F,64 %,NW,5 mph,0 mph,30.1 in,0.0
3215,2017-08-13 02:00:00,Sunday,Night,1,70 F,59 F,68 %,NNW,7 mph,0 mph,30.1 in,0.0
3216,2017-08-13 04:00:00,Sunday,Night,1,70 F,59 F,68 %,NNW,7 mph,0 mph,30.1 in,0.0
3217,2017-08-13 06:00:00,Sunday,Morning,2,68 F,57 F,68 %,NNW,9 mph,0 mph,30.0 in,0.0
3218,2017-08-13 07:00:00,Sunday,Morning,1,68 F,57 F,68 %,NNW,10 mph,0 mph,30.0 in,0.0
3219,2017-08-13 10:00:00,Sunday,Morning,2,75 F,57 F,53 %,NNW,6 mph,0 mph,30.1 in,0.0
3220,2017-08-13 13:00:00,Sunday,Morning,1,79 F,68 F,69 %,S,10 mph,0 mph,30.1 in,0.0
3221,2017-08-13 14:00:00,Sunday,Afternoon,1,81 F,68 F,65 %,S,10 mph,0 mph,30.1 in,0.0
3222,2017-08-13 15:00:00,Sunday,Afternoon,1,81 F,68 F,65 %,S,12 mph,0 mph,30.1 in,0.0
3223,2017-08-13 16:00:00,Sunday,Afternoon,1,81 F,68 F,65 %,SSW,13 mph,0 mph,30.0 in,0.0
3224,2017-08-13 17:00:00,Sunday,Afternoon,1,81 F,68 F,65 %,S,10 mph,0 mph,30.0 in,0.0
3225,2017-08-13 19:00:00,Sunday,Afternoon,2,81 F,68 F,65 %,SSW,10 mph,0 mph,30.0 in,0.0
3226,2017-08-13 22:00:00,Sunday,Night,1,77 F,66 F,69 %,SW,5 mph,0 mph,30.0 in,0.0
3227,2017-08-14 08:00:00,Monday,Morning,1,70 F,63 F,78 %,NW,8 mph,0 mph,30.0 in,0.0
3228,2017-08-14 09:00:00,Monday,Morning,3,73 F,64 F,73 %,NW,6 mph,0 mph,30.0 in,0.0
3229,2017-08-14 10:00:00,Monday,Morning,1,81 F,66 F,61 %,WNW,5 mph,0 mph,30.0 in,0.0
3230,2017-08-14 11:00:00,Monday,Morning,1,79 F,66 F,65 %,SW,13 mph,0 mph,30.0 in,0.0
3231,2017-08-14 12:00:00,Monday,Morning,3,81 F,68 F,65 %,SSW,15 mph,0 mph,30.0 in,0.0
3232,2017-08-14 14:00:00,Monday,Afternoon,2,81 F,70 F,70 %,SSW,13 mph,0 mph,30.0 in,0.0
3233,2017-08-14 15:00:00,Monday,Afternoon,1,81 F,70 F,70 %,S,13 mph,0 mph,30.0 in,0.0
3234,2017-08-14 16:00:00,Monday,Afternoon,2,81 F,68 F,65 %,SSW,13 mph,0 mph,30.0 in,0.0
3235,2017-08-14 17:00:00,Monday,Afternoon,3,82 F,66 F,58 %,SSW,12 mph,0 mph,30.0 in,0.0
3236,2017-08-14 18:00:00,Monday,Afternoon,2,81 F,66 F,61 %,S,12 mph,0 mph,30.0 in,0.0
3237,2017-08-14 19:00:00,Monday,Afternoon,1,81 F,68 F,65 %,S,8 mph,0 mph,30.0 in,0.0
3238,2017-08-14 20:00:00,Monday,Afternoon,1,81 F,66 F,61 %,S,3 mph,0 mph,30.0 in,0.0
3239,2017-08-14 21:00:00,Monday,Afternoon,2,79 F,66 F,65 %,VAR,2 mph,0 mph,30.0 in,0.0
3240,2017-08-14 22:00:00,Monday,Night,1,79 F,64 F,61 %,SE,5 mph,0 mph,30.0 in,0.0
3241,2017-08-14 23:00:00,Monday,Night,1,79 F,66 F,65 %,ESE,3 mph,0 mph,30.0 in,0.0
3242,2017-08-15 01:00:00,Tuesday,Night,1,73 F,64 F,73 %,NNW,3 mph,0 mph,30.1 in,1.0
3243,2017-08-15 06:00:00,Tuesday,Morning,1,70 F,63 F,78 %,NNW,9 mph,0 mph,30.0 in,1.0
